review,label
"""The fallen ones"" falls under the waste of life (WOL) category. I am sad that I am now two hours older was not entertained. My other family members also watched this movie and threw demeaning comments at the screen and rooted for the mummy. I felt sorry for the actors (Wagner). I have read other negative reviews and cannot add anything else to this movie other than it could be reduced to 25 minutes so it could take a 30 minute slot on TV without any loss of plot. It reminds me of a dish that has several good ingredients but when served is bland with no flavor at all. In my humble opinion, The 42 foot mummy should have been 8-10 feet and improved the plot by taking out the mystic and replacing him with several people who want to denigh the facts and want DNA samples for evil reasons. The heroes are discredited and tossed on there ear by their colleges. Later after everything was screwed up by the evil people. The heroes would save the day and prove everyone wrong.",0
"The only thing I knew about this film prior to seeing it was Robby The Robot. My preconception was that it was another in a long line of cheesy sci-fi flicks that the 1950's was noted for. How wrong I was. Big studio, big budget and big production values make this a strong contender, at least visually, for the best sci-fi film coming out of the era. I qualify with the word visually, because ""War Of The Worlds"" is a lot darker and scarier than ""Forbidden Planet"", and probably fits the mold better as a foray into alien territory.<br /><br />What impressed me immediately was the color rendition of the cinematography, followed by the intricacy and scope of detail involved in Dr. Morbius' (Walter Pidgeon) home and laboratory. But that was only the prelude to the icing on the cake, the labyrinthine underground that served as the Krell stronghold. It appeared that Krell technology was even more advanced than say, that of ""Star Wars"". Which made me consider, audiences for this movie back when it was released probably sat in the same kind of awe that theater goers experienced in 1977 with SW, or in 1986 with ""Aliens"". Watching it on a large screen TV in my living room offered me the same effect, and I'm fairly resistant to hyperbole.<br /><br />It's not too much of a stretch to imagine ""Forbidden Planet"" as a direct antecedent of the 'Star Trek' TV series; Gene Roddenberry himself stated that the movie had a great impact on his vision for the show. Followers of that short lived series will readily recognize plot elements used here that turned up in 'Star Trek'. I had to do a double take when the men of United Planets Cruiser C57-V headed for a transporter room, while the conundrum presented to Robby that created an impossibility to respond was an element used at least two or three times in the ST series.<br /><br />Where the movie definitely took a cerebral turn had to do with the whole idea of 'monsters from the Id'. That Morbius himself was using his subconscious mind to defend Altaire IV was certainly a unique concept for 1956, when every other sci-fi flick of the time was dealing with Martians or other grotesque space creatures. The film worked it's subtle magic on this viewer by helping me understand that Morbius was the protector of Altaire IV some time before Commander Adams (Leslie Nielsen) explained it.<br /><br />You know, looking at the calendar, the year 2200 isn't that far off. This movie may be the one that actually gets it right relative to exploring and living on other planets. I think though, that they'll have to come up with a sleeker looking version of Robby.",1
"""The Secretary"" is one of those cheesy, cliched, ""thrillers"" that one is subjected to watching on a Sunday afternoon, when there is virtually nothing else on. While the plot (a demented woman becomes jealous of all who succeed over her in the office and decides to do whatever she can to stop them) may be one of a kind, I recognized countless plot twists, probably taken from other TV movies that I had been subjected to for the very same reason.<br /><br />To make matters worse, I was not wild about the cast. Mel Harris is one of those actresses who appears in so many TV movies as either a ""mom"" or some sort of ""victim"" of foul play or abuse, that one must wonder the kind of life she leads. In this one, she gets the joy of playing a mom AND a victim of psycho secretary Sheila Kelly, who was not a very good choice as the villain. While Sheila Kelly has made some good career moves(Singles, Breaking In, and I guess, Law and Order), she is also beset by a string of pitiful TV movie roles, and this one just adds to it. As for the others, I don't have any clear memories of them, so that must say something.<br /><br />This one WILL play on the Lifetime network(I think that's where I saw it), but don't bother watching it, unless you are too bored for words. Not that it will make you any more excitied...",0
"...this would have been what you got.<br /><br />Words alone cannot describe how bad this is. If you're having trouble sleeping pop this in and I guarantee you'll be out in fifteen minutes.<br /><br />Robert Lowery was a pretty good actor in the 40s-- but he's phoning it in here. In an interview, Johnny ""Duncan"" Robin said that in one scene he and Batman had to run from the car to the house and that Lowery was doubled over out of camera range because his girdle was too tight! Duncan himself looks more like a motorcycle hood than a boy wonder-- in fact he's more like a guy in his thirties waiting for Lowery to kick off so he can wear the big cape.<br /><br />Driving a Batmobile that looks like it rolled off Honest Al's Used Car lot at below sticker price-- the Dynamic Duo don't put a lot of effort into hiding the fact that it's Bruce Wayne's car they're driving-- in fact it's noted by several characters throughout the serial.<br /><br />The acting is wooden-- the sets are cheap-- the dialogue is horrendous and if there was even a script they were following I'm sure it read along the lines of ""Batman says something here"" because it certainly seems like they're making it up as it goes along.<br /><br />Batman's Utility belt is made out of thin fabric with no apparent pouches to hold his gadgets-- in one scene when Batman needs a full size blow torch the producers just tuck one in as the scene starts-- never to be seen again. His cowl is so bad he can't even see out of it and his ears look more like flopsy mopsy the disgruntled easter rabbit than they do anything batlike.<br /><br />In one scene (I am not making this up), Batman substitutes counterfiet radioactive money that will burst into flames the second it is exposed to air as a payoff to some hoods. It's radioactive so he can trace it-- the reason it's so highly flammable isn't explained. Well, unfortunately the thugs open the package in a cardboard warehouse-- we know it's a cardboard warehouse because Batman sneaks in and pushes these boxes that look to weigh about six ounces on the hoods to knock them out-- and soon the whole place burns to the ground. Thanks Batman!<br /><br />In another scene after the Batmobile is disabled, Batman flags down a passing motorist in the middle of nowhere and takes his car-- leaving the man to fend for himself and telling him not to worry because if Batman smashes up the car the police will surely buy him another one! Yes, you guessed it, said car careens off a cliff within a few short seconds. Not that it matters much to the motorist who has probably died from exposure trying to hoof his way back to Gotham City.<br /><br />There is a tired subplot with Lois Lane clone Vicki Vale who is convinced Bruce Wayne is Batman-- she must have noticed the Batmobile parked outside of Bruce's house-- or maybe she saw Batman and Robin running up the walk in the clearly densely populated suburban neighborhood.<br /><br />Everything about this serial is bad-- and all but the youngest in the audience will want to hurl toast at the screen. IF you're looking for bad cinema you could not hit a better mark-- if you want entertainment, try the Burton Batman films, the Adam West Batman TV Series or the earlier Lewis Wilson Batman serial.",0
"... and in *no way* as clean, logical, and understandable as in pictured in that pathetic sum of tired Hollywood cliches.<br /><br />I'm 27, and I've spent 16 years of my life struggling through delusional phobia and paranoid hallucinations. Like the main character in the film, I was successful mainly because of logic : because I kept thinking over and over to keep delusion away from reality, and to know what was really going on and what wasn't. In the end, I was really successful because of medication, by the way, but I certainly escaped madness because I knew before I took medication the difference between what was real and what wasn't.<br /><br />So, I feel entitled to tell you that this movie is a total fraud. Not only does it cheat with the main character's story (who wasn't faithful to his wife, who was bisexual - something really important here), but mostly, it shows a comforting, tamed view of schizophrenia - which is entirely missing the point.<br /><br />Schizophrenia is a mind structure, not a disease. A schizophrenic *isn't* a ""normal man with a disease"", it's someone who from early on views and feels things differently from most people : for him, things like time, space, and people's personalities aren't solid things. He feels it can be bent, it can change, it can mutate, and maybe even disappear. To cope with this, a schizophrenic has a rich, very imaginative inner world which ""normal"" people don't expect - but he's trapped in it because he can't relate with most people, and his world gets poorer and poorer until he finishes in a blank, delusive dead end.<br /><br />This is very different to what's depicted in this ridiculous ""cure"", tear-jerking movie. It should be violently frightening. People other than the main character should appear strange, weird and absurd, like in Lynch's ""Eraserhead"", for example. There should be *really* impressive, weird, gross hallucinations, because that's what schizophrenia is all about. It's not about *details*.<br /><br />I mean, watch ""Naked Lunch"", ""Lost Highway"", read P.K. Dick's ""Martian Time-Split"" or ""Ubik"", DO watch ""The Cell"", ""Perfect Blue"", ""Dark City"", or play ""American McGee's Alice"" on PC, and you may have a vague idea of what it's like. Don't watch the ""feel good"" movie of the month, with banal situations, cleaned characters and visuals, and stupid plot tricks. ""The Cell"" is the most accurate movie about a schizophrenic's mind, his visions and his inner consistency - it's violent, weird, confusing, and very, very scary.<br /><br />Once again, Schizophrenia isn't about details, it's not a neat, tame trick played to you. It jumps in your face and won't let you go : walls fall apart, people turn into strange hostile creatures, you feel like you go backward in time, you're not sure you're who you think you are, everything feels... strange, unnatural. Believe me, this is much much more than what's depicted in this soap-like melodrama",0
"All of you who despaired looking at the emptiness and weaknesses of Disney Studios' last productions, here comes something that should heal your wounds... Once and for all, A Bug's life brings the proof that purely synthetic pictures conducting a good scenario provides more interest than fake ""hand-made-old-Disneys-like"" drawings (see the Lion King, Pocahontas, and all the latest productions where you sadly regret that Bambi's magical background and atmosphere are gone forever).<br /><br />A bug's life (1001 Pattes for my fellow french cinemaniaks !) succeeds in avoiding all the imperfections that make you awaken in the middle of the movie and say ""Hey, this thing is computer generated !"". No weak parts, a tremendous effort showing its efficiency in the backgrounds and the general look of the sets, an astonishing 3D bird (close to perfection in its imitation of reality)... and that's only to mention the technical aspects.<br /><br />The scenario, my friends, the real backbone of a motion picture, has some thickness ! Curiously, and obviously thanks to Lasseter's team, there is practically no musical sequence in A bug's life. Which means the story is long and rich enough to free itself from these 3 or 4 minutes that some kids appreciate, but most others dislike (same thing for the parents or the anime fans, like me). This movie reminded me of a really old movie featuring Steve Martin and Chevy Chase : the 3 Amigos ; it had basically the same background story (a whole mexican village living in the fear of a few bad guys hires gunmen (who finally turn to be actors) to protect them, etc...). Simple, but efficient, and brilliantly adapted to a colony of frightened ants facing the wrath of vicious insects.<br /><br />Since Microcosmos, many movies tell tales of insects, their lives, fears and hopes, but I do think that A bug's life is the funniest and best directed of all. The humanisation process has been perfectly well achieved... And the whole audience was captivated by Flik's (aka Tilt in France) adventures.<br /><br />A big thank you for Lasseter's team, especially for the last 30 seconds... it's so strange and great at the same time to see a whole theater caught in laughter while the bugs/actors forget their lines or hit the camera...<br /><br />And finally, especially for those of you who have seen the french version, other congratulations go to the dubbing actors who made a great synchro work on this movie. A bug's life is a really good piece of entertainment, and I think it will soon become part of my collection of videos (a privilege granted to extremely few movies, and that's not a problem of storage room :). Go and see it, that's an order.",1
"After stopping by the movie store to find something to watch, we stumbled on this. It looked appealing from the summary, at least, so we gave it a try. And here's the kicker: the first 20 minutes are interesting! It's actually enjoyable! Oh, wait, spoke too soon.<br /><br />Somewhere in there, the movie took a disgusting turn into fundamental, right-wing Christian brain-washing. Not entirely sure what happens, but I think the screenplay writer found God somewhere in there, finished writing this script, and had no time to edit it because he had a KKK meeting to get to with his friends from the Westboro Church and his hood wasn't clean.<br /><br />Can they put warnings on this? I refuse to support this religious idiocy. Much like video games have rating systems, movies need some sort of symbol: maybe a small cross in the bottom corner to show us that a movie is going to take a turn for the worse.<br /><br />Unless you share sentiments with whatever moron came up with this story, and will have your Bible open in your lap while you watch this and plan on how you'll convert your neighbors, don't waste your time. It's some of the worst junk that's come out in a very long time, and the radical religious nuts don't need anymore funding.",0
"This movie is one I strongly recommend. It's about a boy, Stanley Yelnats (Shia LeBeouf) who is wrongly convicted of a crime and sent to Camp Green Lake, a boys' detention center. There, he is forced to dig holes 5 feet deep and 5 feet in diamiter. While there, he meets the other boys of the camp (Zero, Magnet, Armpit, Squid, x-Ray, and ZigZag). All of them are digging, not to 'build charactor', but to find outlaw Kate Barlow's treasure. Throughout the movie (and book) Stanley learns more about the past, more about himself, and more about digging holes. I give this movie a 9.5, because, I am very picky when it comes to books to movies, (I want the movie to follow the book EXACTLY). But, still it did real well.",1
"In this excellent Twentieth-Century Fox film-noir, the metropolis is a labyrinth of despair in which scavengers and predators survive by living off one another. Brooding cityscapes lower over puny humanity in bleak expressionist symbolism.<br /><br />A prostitute has her purse snatched on the subway. It contains a microfilm, and a communist spy ring will go to any lengths to recover it. Two parallel investigations unfold as both spies and cops hunt down the precious information.<br /><br />Anti-hero pickpocket Skip McCoy is played with scornful assurance by Richard Widmark. He knows the cops to be his moral equals and intellectual inferiors, so he taunts them: ""Go on,"" he says to captain Dan Tiger (Murvyn Vye), ""drum up a charge. Throw me in. You've done it before."" In this pitiless world, the cops are just one more gang on the streets. Just as Candy the hooker bribes Lightning Louie to get a lead, so the police are busy paying stool pigeons for information.<br /><br />It is hard to believe that when Widmark made this film he was already in early middle age. The 39-year-old star, coming to the end of his contract with Fox, plays the upstart Skip McCoy with the irreverent brashness of a teenager. Today it may not be acceptable for the romantic lead to punch his love interest into unconsciousness then revive her by sloshing beer in her face, but by the mores of the period it signified toughness - and Candy, after all, is a fallen woman.<br /><br />Jean Peters is radiant as Candy. Here, right in the middle of her five-year burst of B-movie fame, she is beautiful and engaging as the whore with the golden heart. She is the story's victim, a martyr to her beauty as much as anything else. She means well, but is constantly being manipulated by cynical men - Joey, Skip and the cops.<br /><br />The real star of this movie is New York. Haunting urban panoramas and snidering subway stations offer a claustrophobic evocation of the city as a living, malevolent force. Like maggots in a rotting cheese, human figures scurry through the city's byways. Elevators, subway turnstiles, sidewalks - even a dumb waiter act as conduits for the flow of corrupt humanity. People cling to any niche that affords safety: Moe has her grimy rented room, Skip his tenebrous shack on the Hudson River. As the characters move and interact, they are framed by bridge architecture, or lattices of girders, or are divided by hanging winch tackle. The personality of the city is constantly imposing itself. The angles and crossbeams of the wharf timbers are an echo of the gridiron street plan, and the card-index cabinets in the squadroom mimic the Manhattan skyline. When Joey's exit from the subway is barred, it is as if the steel sinews of the city are ensnaring him.<br /><br />A surprising proportion of this film is shot in extreme close-up. Character drives the plot, as it should, and the close-ups are used to augment character. When Skip interrogates Candy, the close-up captures the sexual energy between them, belying the hostility of Skip's words. Jean Peters' beauty is painted in light, in exquisite soft focus close-ups. The device is also employed to heighten the tension. The opening sequence, the purse snatch, contains no dialogue: the drama relies entirely on close-up for its powerful effect.<br /><br />Snoopers, and snoopers upon snoopers, populate the film. Moe (Thelma Ritter) makes a living as an informant, and her place in the hierarchy is accepted, even by her victims. When Skip observes, ""she's gotta eat"", he is chanting a recurring refrain. Just as 'straight' New Yorkers peddle lamb chops or lumber, the Underworld traffics in the commodity of information.<br /><br />And yet even the stool pigeons are superior to Joey and his communist friends. Joey's feet on Moe's bed symbolise a transgression of the most basic moral code. Joey is beyond the pale. Moe will not trade with Joey, even to preserve her life: "" ... even in our crummy business, you gotta draw the line somewhere.""<br /><br />""Pick-Up"" was made in the depths of the Cold War. Richard Nixon had just been chosen as the Republican vice-presidential candidate, having made his name with his phoney Alger Hiss expose - bogus communist microfilm and all. The McCarthy show trials were a daily reality. We see the cops in the movie inveigh against ""the traitors who gave Stalin the A-bomb"".<br /><br />New York can be seen as a giant receptacle in which human offal cheats, squeals and murders. Containers form a leitmotif throughout the film. Moe carries her trade mark box of ties, and candy's purse, container of the microfilm, is the engine of the plot. Skip keeps his only possessions in a submerged crate, symbolising his secretive street-wisdom. The paupers' coffins, moving down the Hudson on a barge, are containers of just one more cargo being shifted around the pitiless metropolis.<br /><br />The film is a masterpiece of composition. Candy is shown above the skulking Skip on the rickety gangway of the shack, signifying her moral ascendancy. When the gun is placed on the table, the extreme perspective makes it look bigger than Candy - violence is beginning to dwarf compassion. The lovers are eclipsed by the shadow of a stevedore's hook, reminding us that their love is neither pure nor absolute, but contingent upon the whims of the sinister city. Enyard the communist is a shadow on a wall, or a disembodied puff of cigarette smoke. He is like the lone alley cat amongst the garbage - a predatory phantom of the night. Camera shots from under taxi hoods, inside newspaper kiosks and through the bars of hospital beds constantly reinforce in us the awareness that we are all trapped in the metropolis. We are civilisation's mulch.",1
"This is the kind of film you want to see with a glass of wine, the fire on, and with your feet up. It doesn't require that much brain-power to follow, so is very good after a long day. I would say it is very unrealistic - if you expecting anything serious, then don't bother, but it is very funny. Just the thought that a businessman would go so far as to agree to live in a slum for a while, and then actually get to enjoy it... I would definitely recommend it.",1
"Legend of Zu is possibly the most exciting movie ive seen in recent years. It transcends all expectations and is truly a work of art. With unmatched visual sceneries and story of divine proportions, Legend of Zu proceeds to blow over its viewers with its majesty. This movie is wonderously crafted through the use of high tech cgi which allows fans of the fantasy genre to see their visions come to life. The acting is perfect for this type of movie; if you were an immortal with supernatural powers I would think you'd keep more to yourself.<br /><br />Unlike the comments of many, the plot is actually quite EASY to follow while maintaining a quick pace that adds a sense of urgency. Anyone that cannot keep track of the different characters simply must not be paying attention since or are used to such levels of sophistication as the titanic. The plot is engaging and layered with themes so epic that they will leave you gasping for air. Legend of Zu is on a level of greatness so high that perhaps many people are put off by its grandeur. Allow yourself to be completely engulfed within its fantastical vision and you will grow to love this movie.",1
"The strange people living in a town go about their lives. There's the licker a guy who licks everything, a dumpster diver that finds a body which he takes home to live with him, a crazy girl with a doll dressed like her, a guy who wants to cleanse girls of their wicked ways...offbeat in the extreme, this shot in black and white movie is better with out the color. The monochrome takes the edge off the two steps up from home movie feel. Like a Troma movie, this movie is fun in fits and starts but mostly its weird for weirds sake and soon becomes a crashing bore since one you see the set ups you can kind of guess where its going a lot of the time-not always- but enough for it not to be fun.(Though I didn't see the cleansing coming). Worth a shot if you've nothing else to watch and you're waiting for the next set of Golden Girls to come from Netflix.",0
"Sisters In Law is made by the same directors of the rather curiously fascinating 'Divorce, Iranian Style' which was as exactly as it stated, as we got a glimpse of Divorce court in Iran. Now they've turned their attention to the court system in Cameroon, Africa. What's great about this court is that 2 of the magistrates are Women, which is unusual for such a country like this. Anyways, they deal with plenty of men used to getting their way around the women, but this film is remarkable in the fact that it appears that women has made great strides in society, with divorce legal and women's rights being recognized. So the judges often chastise the men for behaving in a primitive way in these times. Not to say that the women who appear at the court get the softer treatment. One of the prime focuses of the film is a case of child abuse done by an Aunt. The judges waste no time in lashing out at the woman with fury. And who said that justice isn't served anymore? With these 2 behind the bench. They often carry out maximum penalties! Ya! You go girl!",1
"Let's just say it in simple words so that even the makers of this film might have a chance to understand: This is a very dumb film with an even dumber script, lame animation, and a story that's about as original as thumbtacks. Don't bother -- unless you need to find some way to entertain a group of mentally retarded adults or extremely slow children. They might laugh, especially if they're off their meds. There's a special kind of insult in a film this ridiculous -- not only do the filmmakers apparently think that children are brainless idiots who can be entertained with claptrap that cost approximately zero effort, but they don't even bother to break a sweat inserting a gag here and there that an adult might find amusing. This film, frankly, ticked me off royally. Shame on you for stooping so low.",0
"This is one of my all time favorites.<br /><br />If the movie has a flaw, it's that it comes at you like a raging bull. It doesn't so much engage the viewer as assault him. ''Scarface'' is as voracious and unyielding a production as Tony Montana himself. Nothing is left to the viewer's imagination.<br /><br />Moroder's languorous synthpop fits the action to a tee. Like the chorus in a Greek tragedy, it wails and gnashes, broods and tugs, a constant reminder of Tony's inexorable fate.<br /><br />Not so much a tale of caution as a disaster in progress, ''Scarface'' rips across the screen with the unstoppable force of a runaway train.",1
"I actually went to see this film in a theater, but what a complete waste of time and money! Bad acting, I'm sorry to say, did not help to enjoy this rather sticky screenplay.<br /><br />Some friends told me to go and see this film, since James Redfield, the author of the book, was very heavily involved in the screenplay. They had really enjoyed the book, so the movie just had to be perfect. Well maybe I had my hopes up a bit too high, but I absolutely hated this movie! It was predictable, too sweetish to a point that I actually left I had to vomit and worst of all there is going to be a sequel! Do the world a favor and stop this abominable crusade.",0
"This is a film which should be seen by anybody interested in, effected by, or suffering from an eating disorder. It is an amazingly accurate and sensitive portrayal of bulimia in a teenage girl, its causes and its symptoms. The girl is played by one of the most brilliant young actresses working in cinema today, Alison Lohman, who was later so spectacular in 'Where the Truth Lies'. I would recommend that this film be shown in all schools, as you will never see a better on this subject. Alison Lohman is absolutely outstanding, and one marvels at her ability to convey the anguish of a girl suffering from this compulsive disorder. If barometers tell us the air pressure, Alison Lohman tells us the emotional pressure with the same degree of accuracy. Her emotional range is so precise, each scene could be measured microscopically for its gradations of trauma, on a scale of rising hysteria and desperation which reaches unbearable intensity. Mare Winningham is the perfect choice to play her mother, and does so with immense sympathy and a range of emotions just as finely tuned as Lohman's. Together, they make a pair of sensitive emotional oscillators vibrating in resonance with one another. This film is really an astonishing achievement, and director Katt Shea should be proud of it. The only reason for not seeing it is if you are not interested in people. But even if you like nature films best, this is after all animal behaviour at the sharp edge. Bulimia is an extreme version of how a tormented soul can destroy her own body in a frenzy of despair. And if we don't sympathise with people suffering from the depths of despair, then we are dead inside.",1
"After seeing all the Jesse James, Quantrill, jayhawkers,etc films in the fifties, it is quite a thrill to see this film with a new perspective by director Ang Lee. The scene of the attack of Lawrence, Kansas is awesome. The romantic relationship between Jewel and Toby Mcguire turns out to be one of the best parts and Jonathan Rhys-Meyers is outstanding as the bad guy. All the time this film makes you feel the horror of war, and the desperate situation of the main characters who do not know if they are going to survive the next hours. Definitely worth seeing.",1
"Every great gangster movie has under-currents of human drama. Don't expect an emotional story of guilt, retribution and despair from ""Scarface"". This is a tale of ferocious greed, corruption, and power. The darker side of the fabled ""American Dream"".<br /><br />Anybody complaining about the ""cheesiness"" of this film is missing the point. The superficial characters, cheesy music, and dated fashions further fuel the criticism of this life of diabolical excess. Nothing in the lives of these characters really matter, not on any human level at least. In fact the film practically borderlines satire, ironic considering all the gangsta rappers that were positively inspired by the lifestyle of Tony Montana.<br /><br />This isn't Brian DePalma's strongest directorial effort, it is occasionally excellent and well-handled (particularly the memorable finale), but frequently sinks to sloppy and misled. Thankfully, it is supported by a very strong script by Oliver Stone (probably good therapy for him, considering the coke habit he was tackling at the time). The themes are consistent, with the focus primarily on the life of Tony Montana, and the evolution of his character as he is consumed by greed and power. The dialogue is also excellent, see-sawing comfortably between humour and drama. There are many stand-out lines, which have since wormed their way into popular culture in one form or another.<br /><br />The cast help make it what it is as well, but this is really Pacino's film. One of his earlier less subtle performances (something much more common from him nowadays), this is a world entirely separate from Michael Corleone and Frank Serpico. Yet he is as watchable here as ever, in very entertaining (and intentionally over-the-top) form. It is hard to imagine another Tony Montana after seeing this film, in possibly one of the most mimicked performances ever. Pfeiffer stood out as dull and uncomfortable on first viewing, but I've come to realize how she plays out the part of the bored little wife. Not an exceptional effort, but unfairly misjudged. The supporting players are very good too, particularly Paul Shenar as the suave Alejandro Sosa.<br /><br />Powerful, occasionally humorous, sometimes shocking, and continually controversial. ""Scarface"" is one of the films of the eighties (whatever that might mean to you). An essential and accessible gangster flick, and a pop-culture landmark. 9/10",1
"I have screened this movie several times here at college, and every time I show it, the number of people watching with me grows exponentially... in addition to the virgins, anyone I've already shown it to NEEDS to see it again! It takes a little while to get into it, but by the end the whole room is screaming, shouting, yelling, rewinding scenes repeatedly, repeating dialogue, and just totally and completely engrossed in the moviegoing experience that is Pia Zadora in ""The Lonely Lady""! Scene after scene after scene of the most ineptly filmed, poorly written, horribly acted TRASH is thrown at you in an all-out assault that ranks as the campiest thing I own (no small statement, friends). For me nothing compares 2 U, Pia... and I don't suppose I'm the only one who's ever felt this way!",1
"Without question one of the most embarrassing productions of the 1970s, GAOTS seems to really, REALLY want to be something important. The tragic truth is that it's so entirely valueless on every level that one can't help but laugh. Reaching in desperation for the earthy elements of Ingmar Bergman's films, it follows a city couple's day in the wilderness...they walk along a shady path, allthewhile pontificating like a U.C. Berkeley coffee clatch. Almost every line of tarradiddle dialog delivered here is uproariously bad(""I feel that life itself is made up of as many tiny compartments as this pomegranate....but is it as beautiful?"") After what seems like an eternity of absolutely nothing happening(well...OK...we are treated to some nudity and a tepid soft sex scene), there is finally a VERY anticlimactic confrontation involving a pair 'Nam vets who are making the nature scene and performing some pretty harsh folk ballads with an acoustic guitar. <br /><br />Nothing at all eventful or interesting happens IN THIS ENTIRE FILM. I thought the Larry Buchanan picture ""Strawberries Need Rain"" was a weak example of a Bergman homage. ""Golden Apples"" is every bit as bad, but the ceaseless random verbiage it presents makes it memorably awful. 1/10",0
"We rented the DVD hoping for a good western. The film was pretty and the scenes reasonable, but the ideas were very bad. Here are my problems with the film.<br /><br />In the first part, why exactly did the bad guy kill the mine owner? Not really connected to the movie except to establish how bad he was and to have a hideout.<br /><br />The bank employee gone bad just acts too poorly to convincingly decide to hire killers to off his employers. At least keep us guessing. No character developed at all for the bank owners or the bank employee.<br /><br />Very long delay in much of anything happening.<br /><br />Absurd premise that Martin still needed to see the judge after the gang confessed to killing the in-laws. Even more absurd that he confesses to judge and judge will not listen to the sheriff guy. even more ridiculous that Martin his hung and rope breaks then the sheriff takes him at gunpoint to finally head back to his town and save his wife from the bad bank employee. Wouldn't he just return after the quick dispatch of the gang to save wife and arrest bad bank guy? Just send the judge a note that gang confessed before being killed on trail????!!! Overall, very sad acting and no point to movie.",0
"I was lucky enough to catch this movie while volunteering at the Maryland Film Festival. I've always been a fan of classic horror films and especially the gimmicks of William Castle, so this was definitely a must-see for me.<br /><br />This is about the life and work of William Castle, who in my opinion was an underrated director. True, he made some cheap budget schlocky horror films, but he added something to these films: real live theater gimmicks that you don't see anymore. For example, he had nurses in case someone had a heart attack at his movies and put vibrators at the bottoms of chairs in THE TINGLER.<br /><br />This is truly a well-made documentary and brings this rather shadowed director into the light, and celebrated his contributions to horror cinema. It also paints Castle as a larger than life character, who was very well-liked and had a smile on his face.<br /><br />Unlike most film documentaries that mostly show testaments from film historians, SPINE TINGLER! shows interviews mostly from his family members and directors who were influenced by his work, such as John Waters, John Landis, and Joe Dante. A must see for classic horror and sci-fi fans.",1
"Two women, sick of their controlling husbands, taking a vacation in Italy for a month with two other very different women.They come back refreshed and energized in this wonderful little film by Merchant - Ivory.<br /><br />Great scenery and the location isn't bad either. Seriously, a very good period piece 7 of 10",1
"1st watched 5/27/2009 - 4 out of 10 (Dir - Harold Young): The 3rd Universal mummy movie is about the same as the first two as far as the final result from the viewer's perspective. The story is similar and the results are ho-hum. This time the story's location is the U.S. as the Egyptian priest's new follower sends a mummy to our country in hopes he can revive him to kill descendants of those who opened the original tomb. This time the mummy is played by Lon Chaney(which doesn't make much of a difference because he's really not asked to do much acting for this character). The new priest becomes a morgue-keeper in the town and sends the mummy out to do his dirty deeds after feeding him the tanna leaf juice. Again, a girl gets in the way, as the priest falls for one of the descendent's fiance and wants her, yes--- to be immortal with him(haven't we heard this before?). The plan is, of course, thwarted as the townsfolk hunt down the mummy with torches(similar to the Frankenstein monster) and the burning of the creature ends the story...how do they get a sequel?? I guess you'll find out with the next one in the series ?? or not.....",0
"Midnight Cowboy is not for everybody. It's raw, painful, and realistic but very entertaining. The lead actors Jon Voight and Dustin Hoffman who would go on to become Oscar winning actors deliver amazing performances. Voight as the Texas hustler, Joe Buck, who migrates from small town Texas to New York City to become a hustler. He does not apologize for his chosen profession but it is not that easy. The New York City women like the rich lady played by Georgeann Johnson and Cass played by Oscar nominated Sylvia Miles are different than Texas women. Sadly, Buck is trying to escape from his past life in Texas. He was raised by his grandmother, Sally Buck, played by the wonderful actress Ruth White who died in 1969 from cancer. The locations in New York City are wonderful to watch as is the relationship between Fatso played by Hoffman and Buck's characters evolve into a moving male to male friendship. The men are struggling to survive the New York City life by not playing by the rules like getting a real job. As the film evolves, Buck's past comes to the surface and it's haunting but not clear. The film is not for children but compared to today's films and television programming, Midnight Cowboy might be more tame. I can't forget a young Brenda Vaccaro and a party that you can't forget. It's also a tearjerker of a film, so get your hankies out too.",1
"This movie is all about subtlety and the difficulty of navigating the ever-shifting limits of mores, race relations and desire. Granted, it is not a movie for everyone. There are no car chases, no buildings exploding, no murders. The drama lies in the tension suggested by glances, minimal gestures, spatial boundaries, lighting and things left -- sometimes very ostensibly -- unsaid. It's about identity, memory, community, belonging. The different parts of the movie work together to reinforce the leitmotifs of self and other, identity, desire, limits and loss. It will reward the attentive and sensitive viewer. It will displease those whose palates require explosive, massive, spicy action. It is a beautifully filmed human story. That is all.",1
